welfare_id,welfare_service_name,welfare_dept_name,welfare_target_detail,welfare_crit,welfare_service_content,welfare_howto,welfare_contact,welfare_phone,welfare_site_name,welfare_site_link,welfare_purpose,welfare_family,welfare_target,welfare_life
WLF00003276,일반 상환 학자금대출,교육부 대학재정장학과,국내의 대학(대학원 포함)에 다니고 있거나 입학할 예정인 대한민국 국민을 대상으로 지원합니다.,"


대출 신청일 현재 만 55세 이하*인 사람을 지원합니다.
* 단, 만 55세 이전에 대학(원)에 입학하여 중단 없이 학업을 지속하는 경우 만 59세까지 일반 상환 학자금대출 가능(만 55세에 대출을 신청하고 만 56세에 해당 학기에 입학하여 학업을 지속하는 자 포함)하나, 해당 학위과정을 마친 이후에는 대출 불가
직전학기 성적 70/100점(C학점) 이상이어야 합니다.
* 단, 신입생군, 장애인의 경우 성적 기준 적용 제외
직전학기 소속 대학 최소이수학점 또는 12학점 이상 이수하여야 합니다.
* 단, 신입생군, 장애인, 대학원생, 졸업학년 학부생인 경우 이수학점 기준 적용 제외
지원대상은 한국장학재단이 정하는 기본적 신용요건*을 충족하며, 대출제한 대상자가 아니어야 합니다.
* 재단 학자금 대출 연체 및 부실채권 보유자, 한국신용정보원 신용도 판단정보(신용유의자), 공공정보 보유자(개인회생, 파산 등) 등은 대출 제한




","등록금 소요액 전액(한도 있음)을 대출할 수 있습니다.
※ 대출 금액 총 한도

대학(전문대포함): 4천만원
56년제 대학 및 일반특수대학원: 6천만원
의치한의계열 대학(원) 및 전문대학원: 9천만원


생활비는 학기당 최대 150만원(생활비 한도 내에서 4회까지 분할대출 허용)까지 대출 가능합니다.
대출금리는 1.7%(고정금리, 21년도 1학기)입니다.
대출 기간은 최장 20년(거치기간 10년 + 상환기간 10년) 이내에서 선택합니다.","거주지 읍/면/동 주민센터, 한국장학재단에서 ‘서비스 신청’",한국장학재단 고객센터,1599-2000,한국장학재단 고객센터,https://www.kosaf.go.kr,9,12,5,6
WLF00003224,출산육아기 고용안정장려금,고용노동부,"근로자에게 육아휴직 또는 육아기 근로시간 단축(육아휴직등)을 30일 이상 허용한 사업주를 지원합니다.
피보험자인 근로자에게 유사산휴가, 출산전후휴가, 육아휴직, 육아기 근로시간 단축을 30일 이상 부여하거나 허용하고 대체인력을 고용한 사업주를 지원합니다.","


육아휴직등 부여지원금 선정기준은 다음과 같습니다.

근로자에게 육아휴직 또는 육아기 근로시간 단축을 30일 이상 허용한 사업주


대체인력 지원금 선정기준은 다음과 같습니다.

출산전후휴가(유산 사산휴가),육아휴직 또는 육아기 근로시간 단축의 시작일 전 60일이 되는 날부터 신규로 대체인력을 채용하여 30일 이상 고용한 사업주






","육아휴직등 부여지원금은 다음과 같이 지원합니다.

지원기간 : 육아휴직 또는 육아기 근로시간 단축 부여기간 동안 지원(최대 2년)
지원수준
- 육아휴직 부여시 우선지원대상기업은 1명당 월 30만원(대규모기업은 해당없음)
- 육아기 근로시간 단축 허용시 1명당 우선지원대상기업 월 30만원 지원(대규모기업은 10만원)
- 해당 사업장의 근로자에 대해 육아휴직 또는 육아기 근로시간 단축을 부여한 사업주에게 세 번째 사용 근로자까지 월 10만원 추가 지원


대체인력 지원금은 다음과 같이 지원합니다.

지원기간 : 육아휴직등 기간 중 대체인력을 채용한 기간(인수인계기간 포함)
지원수준
- 인수계기간(최대 2개월)은 우선지원대상기업 월 120만원, 대규모기업 월 30만원
- 채용기간은 우선지원대상기업 월 60만원, 대규모기업 월 30만원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",고용노동부 고객상담센터,1350,고용노동부 고객상담센터,http://www.moel.go.kr/,9,12,5,6
WLF00003225,취약계층 환경성질환 예방사업,환경부 환경보건정책과,"실내환경 진단, 컨설팅, 실내환경 개선, 환경성 질환자 진료를지원합니다.

실내환경 진단 및 컨설팅
- 저소득가구, 한부모가구, 조손가구, 다문화가구, 장애인가구 등 취약계층 가구 1,150개소
- 독거노인가구, 경로당, 미혼모시설, 장애인시설 등 민감계층 활동공간 600개소
실내환경 개선
- 저소득가구, 한부모가구, 조손가구, 다문화가구, 장애인가구 등 취약계층 가구 300개소
- 독거노인가구, 경로당, 미혼모시설, 장애인시설 등 민감계층 활동공간 250개소
※ 실내환경 진단 및 컨설팅 완료가구(시설) 중 550개소를 지원하나,지자체 예산확보 여부에 따라 달라질 수 있음
환경성 질환자 진료지원 서비스
- 지자체, 환경보건센터 등으로 부터 추천을 받은 환경성 질환을 앓고 있는 취약계층 소아, 청소년 및 어르신","

* 사업대상자선정과 관련된 문의는 거주하는 지역의 도청 및 시청의 환경정책과 또는 환경관리과 등에 문의해주시기 바라며 기타 해당 사업과 관련된 상세한 사항은 한국환경산업기술원 전성호 연구원(02-2284-1827), 이서희 연구원(02-2284-1813)에게 문의하시기 바랍니다.


실내환경 진단 및 컨설팅

지방자체단체에서 추천하는 기초생활수급자 및 차상위계층 등의 취약계층 가구, 민감계층 활동공간 등 1,750개소를 선정합니다.


실내환경 개선

진단컨설팅 완료가구(시설) 1,750개소를 대상으로 정량평가 항목(80점)과 정성평가 항목(20점)을 100점 만점으로 선정위원회에서 개선가구(시설) 450개소를 최종 선정
※ 선정위원회 구성 : 전문가, 후원기업, 지자체 및 수행기관 담당자 등 5인 이상으로 구성


환경성 질환자 진료지원 서비스

지자체, 환경보건센터 등으로 추천을 받은 환경성질환을 앓고 있는 취약계층 소아, 청소년 및 어르신 등 총 400여명 선정






","실내환경 진단 및 컨설팅을 지원합니다.

실내환경 오염물질(곰팡이, 집먼지 진드기, TVOC, 포름알데하이드, CO2, PM10, PM2.5 등) 진단 및 컨설팅 제공


실내환경 개선을 지원합니다.

친환경 벽지, 장판, 환기장치 설치, 결로저감 시공, 미세먼지 저감장치 등을 사용하여 실내주거환경 개선
취약계층 개선은 지자체 주거환경개선사업에서, 민감계층생활공간 개선은 환경부에서 수행(후원기업 물품 사용)


환경성질환 진료 서비스를 지원합니다.

아토피, 천식, 알레르기 비염 등 환경성질환 전문 환경보건센터와 연계하여 소아청소년어르신 대상 진료서비스 무료 제공




추진절차

취약계층 환경성질환 예방사업은 1년 단위로 시행되는 사업으로 월별 주요 추진일정은 다음과 같습니다. 단, 추진상황에 따라 세부일정은 변경될 수 있습니다.

3월: 취약계층 환경성질환 예방사업참여자 수요조사(환경부  시도)
4~5월 : 사업 참여 신청서 제출(시도 환경부)
6월 : 사업 참여자 선정(환경부, 한국환경산업기술원)
6~9월 : 실내환경 측정 및 컨설팅
6~11월 : 환경성질환자 진료 지원
9~11월 : 실내환경 개선 공사","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",한국환경산업기술원 환경피해예방실,"02-2284-1813, 1827",한국환경산업기술원 환경피해예방실,www.keiti.re.kr,9,12,5,6
WLF00000747,중장기복무 제대군인 무료법률 구조지원,국가보훈처 제대군인일자리과,지방 보훈청 또는 보훈지청에서 지원대상으로 결정한 중ㆍ장기복무 제대군인(군인연금 수급권이 없는 5년 이상 19년 6개월 미만 복무자) 중 기준 중위소득 125% 이하인 자를 지원합니다.,"


대한법률구조공단에서 법률구조사건 조사, 구조 타당성 등의 심사를 거쳐서 소송구조를 받을 수 있도록 결정된 경우 선정합니다.




","변호사 비용, 인지대, 송달료 등의 제반 소송비용을 지원합니다.
제반 소송비용은 대한법률구조공단에서 대상자들에게 우선 지급한 후, 사후 국가보훈처의 일반회계 제대군인 사회복귀지원 사업비에서 부담합니다.
당해년도 예산 소진 시, 변호사 비용을 제외한 수수료인지대 등의 소송실비는 본인이 부담합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",대한법률구조공단,국번없이 132,대한법률구조공단,http://www.klac.or.kr/,9,12,5,6
WLF00000748,아동안전지킴이,,"요보호 아동, 청소년, 여성 보호 및 취업 취약계층(노년층)을 지원합니다.


지원 제외 대상

아동ㆍ청소년 보호 관련 법령 위반자
아동, 청소년 유해업소 운영자, 종사자 및 이해 관계자
국가 지방자치단체 시행 재정지원 일자리 사업(전일제, 동일시간대) 참여자
형사피소 등을 당해 여론을 고려할 때 치안보조 인력으로 부적절하다고 판단되는 자","


신체 건강한 대상자 중 경찰군소방 학교 등에서 근무 경력이 있는 사람을 선정합니다.
또는 아동 관련 경력이 있거나 아동범죄 근절에 의지가 있고 봉사에 열의가 있는 사람을 선정합니다.




","활동수당으로 월 488,320원(1일 3일, 주 5회, 월 19일)을 지급합니다.
복제(겨울용 점퍼, 여름용 조끼, 여름 모자, 겨울 모자)와 호각, 활동수첩, 신분증을 지급합니다.
민간상해보험 가입을 지원합니다(활동 중 사망, 상해, 장해 시 최고 5,000만원, 입원 당일부터 3만원씩 180일 한도).
표창(장관 및 경찰청장 등), 간담회, 교육훈련(성폭행, 아동학대, 교통안전, 건강 교육 등) 등을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",경찰민원콜센터,182,경찰민원콜센터,사이버경찰청,9,12,5,6
WLF00000807,입양숙려기간 모자지원사업,보건복지부 아동복지정책과,지원기간 동안 입양에 동의한 사실이 없는 출산 예정 또는 출산한 미혼/이혼 한부모를 지원합니다.,"


혼인관계에 있지 않은 출산(예정)일 전 40일 또는 출산 후 7일 이내의 혼인관계증명서 상 혼인관계에 있지 않은 자를 지원합니다.




","아래의 서비스 이용비용을 지원합니다.

가정 내 산후지원인력의 가정방문서비스 1주일 지원(아동 생필품비 포함): 50만원
가정 내에서 가족 또는 친구 등 지인의 도움을 받기 원할 경우 1주일 지원: 35만원
미혼모자가족시설 입소 시, 산후지원인력 인건비 1주일 지원: 40만원
1주 산후조리원 이용료 지원(아동 생필품비 및 생모 식료품비 등 포함): 최대 70만원
※ 1주 이용료가 70만원 미만일 경우, 실비 지원","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
WLF00000812,농업인자녀 및 농업후계인력장학금 지원,농림축산식품부,"청년창업농육성 장학금은 졸업 후 농식품분야에 취창업하고자 하는 대학생에게 지원합니다.
농식품인재 장학금은 농업계대학 농림축산식품계열학과 재학생에게 지원합니다.
농업인자녀 장학금은 농업인의 자녀인 대학생에게 지원합니다.","


청년창업농육성 장학금의 선정기준은 다음과 같습니다.

대학교 3학년 이상(전문대는 1학년 2학기 이상) 재학생
사업시행년도 기준 만 40세 미만
직전학기 이수학점 12학점 이상, 백분위 기준 성적 70점 이상


농식품인재 장학금의 선정기준은 다음과 같습니다.

농업계대학 농림축산식품계열학과 1학년 2학기~2학년 재학생
직전학기 성적 80점 이상, 12학점 이상이수자


농업인자녀 장학금은 농업인의 자녀인 대학생을 지원하며 선정기준은 다음과 같습니다.

학자금 지원구간이 6구간 이하
직전학기 12학점 이상 이수 및 성적 80점 이상






","청년창업농육성 장학금은 해당학기 등록금 전액과 학업장려금 200만원을 지원하며, 지원횟수는 최대 4회(전문대는 3회, 전공심화과정 진학 시 4회)를 지원합니다.
농식품인재 장학금은 학기당 250만원 범위 내에서 등록금 전액을 지원하며 지원횟수는 최대 3개 학기를 지원합니다.
농업인자녀 장학금은 학자금 지원구간성적에 따라 등록금 범위 내에서 차등 지원(50~200만원)하며 지원횟수는 최대 7개 학기를 지원합니다.","거주지 읍/면/동 주민센터, 농어촌희망재단에서 ‘서비스 신청’",농어촌희망재단,02-509-2249,농어촌희망재단,,9,12,5,6
WLF00000814,노후공공임대주택시설개선(그린홈),국토교통부,15년 이상 경과된 공공임대주택(영구 및 50년임대) 입주자를지원합니다.,"


노후 공공임대주택 28만호, 349개 단지(영구 183단지, 50년 166단지)를 대상으로 대상단지의 시설관리주체인 지자체 및 LH에서 매년 초 수요조사를 실시하고, 예산 확보 등을 종합적으로 검토하여 당해연도 사업항목을 선정합니다.




","지자체 보조 및 LH 출자 방식으로 오래된 공공임대 주택의 세대 내부 및 부대복리시설 개선을 지원합니다.
발코니 샷시, 외부창호, 저층 승강기 공사 등 세부사업별로 소요사업비를 산출하여 시설 개선을 지원합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",LH 공사 본사,"031)738-4082, 4087",LH 공사 본사,,9,12,5,6
WLF00000815,(북한이탈주민)주택알선 지원,,보호 결정된 북한이탈주민 및 결정되지 않은 사람 중 체류국에 10년 이상 생활 근거지를 두고 있는 사람과 국내 입국 후 3년이 지나서 보호신청한 사람을지원합니다.,"


(1단계) 하나원 입소후 1개월을 전후하여보호여부를 결정하고
(2단계) SH 등 임대주택 사업자와 협의를 통해 지역별 입주가능 공가세대를 확정하고
(3단계) 개인별 희망지역을 접수받아 알선합니다.
※ 경합지역의 경우 추첨




","하나원수료 후 거주할 임대주택(LH, SH 등)을 알선합니다.
☞ 남북하나재단 주택공지 바로가기","거주지 읍/면/동 주민센터, 북한이탈주민정착지원사무소(하나원)에서 ‘서비스 신청’",북한이탈주민정착지원사무소,031-670-9327,북한이탈주민정착지원사무소,,9,12,5,6
WLF00000022,(산재근로자)사회심리재활지원,고용노동부 산재보상정책과,"산업 재해 또는 장해로 인해 심리적 충격을 입은 근로자를 지원합니다.

재활스포츠: 스포츠가 필요한 산재노동자 및 산재장해인
심리상담: 심리상태 불안자 및 트라우마 호소자
사회심리재활프로그램: 요양중인 산재노동자 및 산재장해인
취미활동반: 진폐장해인
멘토링프로그램: 요양환자로 멘토링이 필요한 자","


재활스포츠는 스포츠가 필요하며 요양중인 산재노동자 및 산재장해인에게 지원합니다.
심리상담은 다차원심리검사 결과 60점 이상인 분을 지원합니다.
사회심리재활프로그램 중 희망찾기프로그램은 요양 초기의 산재근로자에게 지원하고, 사회적응프로그램은 장해판정일로부터 5년 이내인 산재장해인 또는 통원요양중인자로 요양기간이 2년 이상인 산재근로자에게 지원합니다.
취미활동반은 진폐 등의 진행성 질병으로 입원하신 분에게 지원합니다.
멘토링프로그램은 원직장 복귀가 불투명한 자 또는 잡코디네이터로부터 추천을 받으신 분을 지원합니다.




","재활스포츠는 1인당 매달 10만원씩 3개월 한도 내에서 이용 비용을 지원합니다.
심리상담은 개별상담 및 각종 심리검사를 지원합니다.
사회심리재활프로그램은 사회복지기관 등 위탁기관에서 서비스를 이용할 수 있도록 지원합니다.
취미활동반은 매달 1인당 50,000원 범위 내에서 활동 비용을 지원합니다.
재활멘토링은 멘토에게 활동비용을 지원합니다.
(멘토에게 상담비용 및 동행면접 등 상담에 따른 교통비 및 실비 지원)","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",근로복지공단 고객지원센터,1588-0075,근로복지공단 고객지원센터,www.kcomwel.or.kr,9,12,5,6
WLF00000023,농어가 목돈마련 저축장려금 지급,금융위원회,"농업, 어업, 임업, 축산업에 종사하시는 분들을 지원합니다.

저축가입대상 농어민은 농축협 구분없이 저축에 가입할 수 있음
가입대상 농어민 중 저축가입대상자의 소득수준을 현저히 초과한다고 인정되는 농어민은 저축가입이 불가능","


일반 농어민 기준은 다음과 같습니다.

농업인 : 2헥타르 이하 농지를 소유하거나 임차한 사람
어업인 : 20톤 이하의 어선을 소유한 사람
임업인 : 산림과 토지를 합하여 10헥타르 이하를 소유하거나 임차한 사람
축산인 : 농어가법상 양축두수 최대기준 이하를 사육하는 사람


저소득 농어민 기준은 다음과 같습니다.

농업인 : 1헥타르 이하 농지를 소유하거나 임차한 사람, 영농조합법인 또는 농업회사법인에 고용되지 않은 사람
어업인 : 5톤 이하 어선 소유 어민, 양식업을 하지 아니하는 사람, 어선원이 아닌 사람
임업인 : 산림과 토지를 합하여 5헥타르 이하를 소유하거나 임차한 사람
축산인 : 농어가법상 양축두수 최대기준 1/2 이하를 사육하는 사람




지원 제외 대상

농업인으로서 종사하는 분야 외의 분야에서 상시 근로하고 있는 경우, 목돈마련저축에 가입할 수 없습니다.
농어민으로서 종사하는 분야 외의 분야에서 직전 연도에 발생한 종합소득금액이 직전 연도 기준 중위소득의 100분의 40 이상일 경우, 목돈마련저축에 가입할 수 없습니다.




","저축기관의 지급 이자 외 장려금 지급률은 다음과 같습니다.

일반 농어민, 5년 : 1.5%
일반 농어민, 3년 : 0.9%
저소득농어민, 5년 : 4.8%
저소득농어민, 3년 : 3.0%","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",수협,,수협,http://www.suhyup.co.kr/,9,12,5,6
WLF00000837,다문화가족 지원사업,여성가족부,"아래의 사항 중 하나에 해당하는 다문화가족과 결혼이민자를 지원합니다.

「재한외국인 처우 기본법」에 따라 결혼이민자와 대한민국 국적을 취득한 사람으로 이루어진 가족
「국적법」에 따라 대한민국 국적을 취득한 자와 대한민국 국적을 취득한 사람으로 이루어진 가족","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","생활언어를 익히고 문화를 이해할 수 있도록 체계적이고 단계적으로 한국어 교육을 지원합니다.
다문화가족을 대상으로 집합 또는 방문을 통해 다음과 같은 교육을 진행합니다.

다문화가족 구성원간의 가족 내 역할을 익히고 가족문화에 대한 이해를 향상시키는 교육
가족, 배우자, 부부, 자녀 등 대상을 세분화하여 대상에게 적합한 가족관계 증진교육
언어, 문화차이 등으로 자녀양육에 어려움을 겪고 있는 결혼이민자를 위한 부모교육
학업 성취가 낮고 자아발달 및 정서, 사회성 발달에 어려움을 겪고 있는 다문화가족의 자녀를 대상으로 한 자녀생활 서비스


다문화가족의 부부, 부모, 자녀관계 개선을 도모하고 가족 갈등의 완화 및 가족의 건강성 증진을 위해 상담을 지원합니다.
다문화가족 나눔봉사단, 다문화가족 자조모임 등의 운영을 지원합니다.
다문화가족의 경제활동 참여를 위해 지역 특성과 결혼이민자의 수요 등을 고려하여 취업에 연계되는 준비 프로그램을 운영하며 교육을 지원합니다.
지역사회 내의 다문화가족지원사업이 통합적, 체계적, 효율적으로 추진될 수 있도록 서비스 전달 체계를 구축하고 서비스 제공기관을 연계합니다.","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",다누리 포털,,다누리 포털,http://www.liveinkorea.kr/,9,12,5,6
WLF00000838,고용보험 미적용자 출산급여 지원,고용노동부,"소득활동을 하고 있지만 고용보험 미적용으로 출산전후휴가급여를 받지 못하는 출산여성(유산, 사산의 경우 포함)에게 지원합니다.","


출산전 18개월중 3개월 이상, 그리고 출산일 현재도 소득활동을 하고 있어야 하며 소득이 발생하여야 합니다.
근로자의 경우 다음과 같습니다.

①유형 : 출산전 30일 이상 고용보험에 가입하고 있고, 고용보험의 출산전후휴가급여 수급요건을 미충족한 근로자
* 출산전후휴가가 끝난 날 전까지 피보험단위 기간이 통산하여 180일 이상
②유형 : 고용보험법상 고용보험 적용제외 사업*의 근로자 및 적용제외 근로자
* 적용제외 사업 : 농,임,어업 중 법인이 아닌자가 상시 4명 이하의 근로자를 사용하는 사업
총 공사금액이 2천만원 미만인 공사
연면적 100㎡ 이하 건축물의 건축, 200㎡ 이하 건축물의 대수선 공사
적용제외 사업의 입증 : 관련 업종이 명시된 사업자등록증 또는 공적기관이 등이 발급한 확인서(농업경영체등록확인서, 축산업허가증, 어업경영체등록확인서, 어업허가증, 임업후계자증서, 공사금액이 명시된 도급계약서 등)
** 적용제외 근로자 : 소정 근로시간이 월 60시간 미만인 근로자(주 15시간 미만 포함)
③유형 : 고용보험 미성립 사업장 소속의 고용보험 미가입 근로자


1인 사업자의 경우 다음과 같습니다.

1인 사업자는 출산일 현재 피고용인이 없는 단독 및 공동사업자로서 예외적으로 출산일 이전 3개월 이후 보조인력을 채용한 경우는 지원가능합니다.
④유형 : 1인사업자로서 출산일 전전년도~당해년도 사업에 대한 세금신고(부가서, 소득세)사실이 있는자
* 부동산 임대 관련한 소득활동은 불인정(부동산임대업 제외)
⑤유형 : 1인사업자로 출산일 전전년도~당해년도 사업에 대한 세금신고 사실이 없는자


그 밖의 소득활동을 하는 여성의 경우 다음과 같습니다.

⑥유형 : 사업자등록을 하지 않은 특수형태 근로자 및 자유계약자(프리랜서) 등
* 특수형태 근로자(9개직종) : 보험설계사, 건설기계운전원, 학급지교사, 골프장캐디, 택배원, 퀵서비스배송원, 대출모집인, 신용카드회원모집인, 대리운전원






","고용보험 미적용 출산급여 지원 대상자에게 다음과 같이 지원됩니다.

출산급여 : 총 150만원(월 50만원 x 3월분)
* 유산, 사산의 경우는 임신기간에 따라 급여수준과 지급횟수 상이
- 임신기간 15주까지 : 30만원 / 6~21주 : 50만원 / 22~27주 : 100만원 / 28주 이상 : 150만원
신청기간 : 출산일 ~ 출산일로부터 1년 이내(※기간내 미신청시 소멸)
신청방법 : 방문, 우편, 인터넷 (본인 또는 소속 사업장의 주소지 관할 고용센터)
지급 결정 / 지급 : 신청접수 후 14일 이내 지급(부지급) 결정 및 통지 / 본인계좌로 지급","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",고용센터,1350,고용센터,https://www.ei.go.kr,9,12,5,6
WLF00004649,행복주택 공급,국토교통부,"대학생, 청년(19~39세등), (예비)신혼부부, 한부모가족, 고령자(65세 이상), 주거급여 수급자, 산업단지근로자, 창업인, 지역전략산업종사자, 중소기업전용주택에 입주하는 장기근속자를 대상으로 지원합니다.","


대학생의 선정기준은 다음과 같습니다.

미혼인 무주택자로서 대학에 재학중이거나 다음학기에 입복학예정인 사람또는 고등학교를 졸업, 중퇴 후 2년 이내인 사람
본인및부모합계소득이전년도 도시근로자 가구원수별 가구당 월평균소득의 120%이하(1인가구), 110%이하(2인가구), 100%이하(3인이상가구)
본인 총 자산 7,200만원, 자동차 미소유


청년의 선정기준은 다음과 같습니다.

미혼인 무주택자로서 19~39세에 속하거나 소득이 있는 업무 5년 이내인 사람 또는 퇴직 후 1년 이내의 자 중 구직급여 수급 자격이 있는 자 또는 예술인
세대소득(단,세대주가 아닌 세대원일 경우는 본인소득)이 전년도 도시근로자 가구원수별 가구당 월평균소득의 120%이하(1인가구), 110%이하(2인가구), 100%이하(3인이상가구)
세대(단,세대주가아닌세대원인 경우본인) 총자산 2억5,400만원, 자동차 3,496만원


(예비)신혼부부 및 한부모가족의 선정기준은 다음과 같습니다.

신혼부부의 경우 무주택 세대구성원으로서 혼인기간 7년또는6세이하 자녀를 둔 사람
예비 신혼부부의 경우 혼인을 계획중이며, 혼인으로 구성될 세대의 구성원 모두 무주택자인 사람
한부모가족의 경우 6세이하(태아포함)의 자녀를 둔 무주택세대구성원
세대소득이전년도도시근로자가구원수별가구당 월평균소득의130%이하(맞벌이부부 2인가구), 120%이하(1인가구 또는 맞벌이부부 3인이상가구), 110%이하(맞벌이부부 제외 2인가구), 100%이하(맞벌이부부 제외 3인이상가구)
세대내 총자산 2억 9,200만원, 자동차 3,496만원


주거급여 수급자의 선정기준은 다음과 같습니다.

무주택 세대구성원으로서 주거급여수급 대상자
세대소득이 중위소득의 45% 이하인 사람
자산은 소득인정액 평가 시 반영


고령자의 선정 기준은 다음과 같습니다.

무주택세대구성원으로서 65세 이상인 사람
세대소득이전년도도시근로자가구원수별 가구당 월평균소득의 120%이하(1인가구), 110%이하(2인가구), 100%이하(3인이상가구)
세대내 총자산 2억9,200만원, 자동차 3,496만원


산단 근로자의 선정기준은 다음과 같습니다.

무주택세대구성원(단, 미혼자의 경우 무주택자 요건 적용)으로서 인근(연접 시.군 포함) 산업단지의 입주기업 등에 1년 이상 근무(예정)중인 사람
세대소득이 전년도 도시근로자 가구원수별 가구당 월평균소득의 130%이하(맞벌이부부 2인가구), 120%이하(1인가구 또는 맞벌이부부 3인이상가구), 110%이하(맞벌이부부 제외 2인가구), 100%이하(맞벌이부부 제외 3인이상가구)
세대내 총자산 2억 9,200만원, 자동차 3,496만원






","전용면적 60㎡ 이하 주택을 입주계층에 따라 인근 임대시세보다 60~80% 저렴한 임대료로 최대 6년~20년까지 거주 가능한 공공임대주택을 공급합니다.
대상자별 임대료는 다음과 같습니다.

대학생, 소득이 없는 청년 : 시세의 68%
소득이 있는 청년, 창업 및 지역전략산업 지원주택 입주자 : 시세의 72%
(예비)신혼부부, 한부모가족, 산업단지근로자, 중소기업전용주택 입주 장기근속자 : 시세의 80%
고령자 : 시세의 76%
주거급여수급자 : 시세의 60%


대상자별 행복주택 거주기간은 다음과 같습니다.

대학생 및 청년 : 6년
신혼부부, 한부모가족, 창업지원주택 및 지역전략산업지원주택의 입주자 또는 중소기업전용주택 입주 장기근속자 : 자녀가 없는 경우 6년, 자녀가 1명 이상인 경우 10년
주거급여수급자 : 20년
고령자 : 20년
산업단지 근로자: 6년(단, 예비입주자가 없거나 재공급을 통한 신규 입주희망자가 없는 경우 2년씩 연장가능)","거주지 읍/면/동 주민센터, 각 공공주택사업자에서 ‘서비스 신청’",한국토지주택공사,1600-1004,한국토지주택공사,http://www.lh.or.kr/,9,12,5,6
WLF00000842,보육교직원 인건비 지원,보건복지부 보육사업기획과,"국공립, 사회복지법인, 법인 단체 등 취약보육서비스를 제공하는 어린이집 보육교직원의 인건비를 지원합니다.","
                                   
                                   
                                   
                                   
선정기준은 지원대상의 내용을 참고해주시기 바랍니다.
                                   
                                   
","보육교직원의 호봉에 따른 월 지급액을 정률로 지원합니다.

원장, 영아반: 80%, 유아반교사: 30%, 조리원: 100%","거주지 읍/면/동 주민센터, 에서 ‘서비스 신청’",보건복지부 콜센터,129,보건복지부 콜센터,http://www.129.go.kr,9,12,5,6
